scripCode,companyName,securityID
526468,EURO LEDER FASHION LTD.,EUROLED
526471,WINSOME BREWERIES LTD.,WINSOMBR
526473,Elegant Floriculture & Agrotech (india) Ltd.,ELEFLOR
526477,SOUTH ASIAN ENTERPRISES LTD.,SAENTER
526479,SKY INDUSTRIES LTD.,SKYIND
526481,PHOENIX INTERNATIONAL LTD.,PHOENXINTL
526488,Bhudevi Infra Projects Ltd,BHUDEVI
526490,PRATIK PANELS LTD.,PRATIK
526492,Rishiroop Ltd,RISHIROOP
526494,Promact Impex Ltd,PROMACT
526500,STERLING GREEN WOODS LTD.,STRGRENWO
526504,DOLPHIN MEDICAL SERVICES LTD.,DOLPHMED
526506,SYSTEMATIX CORPORATE SERVICES LTD.,SYSTMTXC
526508,Shahi Shipping Ltd,SHAHISHIP
526519,ALPINE HOUSING DEVELOPMENT CORPORATION LTD.,ALPINEHOU
526521,SANGHI INDUSTRIES LTD.,SANGHIIND
526525,Worldwide Aluminium Ltd,WWALUM
526530,Sudev Industries Ltd.,IIRM
526532,Square Four Projects India Limited,SFPIL
526544,SCANPOINT GEOMATICS LTD.,SGLRES
526546,CHOKSI LABORATORIES LTD.,CHOKSILA
526550,Country Club Hospitality & Holidays Ltd,CCHHL
526554,SALGUTI INDUSTRIES LTD.,SALGUTI
526568,LONGVIEW TEA COMPANY LTD.,LONTE
526570,MIDWEST GOLD LTD.,MIDWEST
526574,ENTERPRISE INTERNATIONAL LTD.,ENTRINT
526576,TECHINDIA NIRMAN LIMITED,TECHIN
526582,TPL PLASTECH LTD.,TPLPLASTEH
526586,WIM PLAST LTD.,WIMPLAST
526588,PHOTOQUIP INDIA LTD.,PHOTOQUP
526596,LIBERTY SHOES LTD.,LIBERTSHOE
526604,LIPPI SYSTEMS LTD.,LIPPISYS
526608,ELECTROTHERM (INDIA) LTD.,ELECTHERM
526612,BLUE DART EXPRESS LTD.,BLUEDART
526614,EXPO GAS CONTAINERS LTD.,EXPOGAS
526616,NATIONAL PLASTIC INDUSTRIES LTD.,NATPLAS
526622,MFL INDIA LTD.,MFLINDIA
526628,AJWA FUN WORLD & RESORT LTD.,AJWAFUN
526638,TEXEL INDUSTRIES LTD.,TEXELIN
526640,ROYALE MANOR HOTELS & INDUSTRIES LTD.,RAYALEMA
526642,MIRZA INTERNATIONAL LTD.,MIRZAINT
526650,TOURISM FINANCE CORPORATION OF INDIA LTD.,TFCILTD
526654,THAKKERS DEVELOPERS LTD.,THAKDEV
526662,RAJDARSHAN INDUSTRIES LTD.,ARENTERP
526666,BHARTIYA INTERNATIONAL LTD.,BIL
526668,KAMAT HOTELS (INDIA) LTD.,KAMATHOTEL
526677,Dsj Communications Ltd.,KEEPLEARN
526687,POLO HOTELS LTD.,POLOHOT
526703,ECOPLAST LTD.,ECOPLAST
526705,ELEGANT MARBLES & GRANI INDUSTRIES LTD.,ELEMARB
526709,BITS LTD.,BITS
526711,ADARSH PLANT PROTECT LTD.,ADARSHPL
526717,HCP Plastene Bulkpack Ltd,HPBL
526721,NICCO PARKS & RESORTS LTD.,NICCOPAR
526723,NTC INDUSTRIES LTD.,NTCIND
526725,SANDESH LTD.,SANDESH
526727,GARNET CONSTRUCTION LTD.,GARNET
526729,GOLDIAM INTERNATIONAL LTD.,GOLDIAM
526731,BRIGHT BROTHERS LTD.,BRIGHTBR
526739,NARMADA GELATINES LTD.,SHAWGELTIN
526747,PG FOILS LTD.,PGFOILQ
526751,GRATEX INDUSTRIES LTD.,GRATEXI
526755,VELAN HOTELS LTD.,VELHO
526761,HOWARD HOTELS LTD.,HOWARHO
526773,Pressure Sensitive Systems (india) Ltd.,PRESSURS
526775,VALIANT COMMUNICATIONS LTD.,VALIANT
526783,DR.AGARWALS EYE HOSPITAL LTD.,DRAGARWQ
526797,GREENPLY INDUSTRIES LTD.,GREENPLY
526799,UNION QUALITY PLASTICS LTD.,UNQTYMI
526807,SEAMEC LTD.,SEAMECLTD
526813,RAGHUNATH INTERNATIONAL LTD.,RAGHUNAT
526817,CHEVIOT CO.LTD.,CHEVIOT
526821,DAI-ICHI KARKARIA LTD.,DAICHI
526823,Rajeswari Infrastructure Limited,RAJINFRA
526827,SPICE ISLANDS APPARELS LTD.,SPICEISLIN
526829,CONFIDENCE PETROLEUM INDIA LTD.,CONFIPET
526839,SHELTER INFRA PROJECTS LTD.,SIPL
526841,Shakti Press Ltd.,SHAKTIPR
526847,ASHIRWAD STEELS & INDUSTRIES LTD.,ASHSI
526849,BANARAS BEADS LTD.,BANARBEADS
526851,AREX INDUSTRIES LTD.,AREXMIS
526853,BILCARE LTD.,BI
526859,ISF LIMITED,ISFL
526861,RISHI LASER LTD.,RISHILASE
526865,JAINCO PROJECTS (INDIA) LTD.,JAINCO
526869,Kumbhat Financial Services Ltd.,KUMPFIN
526871,INTEC CAPITAL LTD.,INTECCAP
526873,Rajasthan Gases Ltd.,RAJGASES
526881,63 Moons Technologies Ltd,63MOONS
526885,SARLA PERFORMANCE FIBERS LTD.,SARLAPOLY
526887,INDO CREDIT CAPITAL LTD.,INDOCRED
526891,MARKET CREATORS LTD.,MKTCREAT
526899,Himalaya Food International Ltd,HFIL
526901,SONAL ADHESIVES LTD.,SONALAD
526905,Padmanabh Industries Ltd,PADMAIND
526921,TWENTYFIRST CENTURY MANAGEMENT SERVICES LTD.,21STCENMGM
526931,HARIYANA SHIP BREAKERS LTD.,HRYNSHP
526935,Arunis Abode Ltd,ARUNIS
526945,TYROON TEA CO.LTD.,TYROON
526947,LA OPALA RG LTD.,LAOPALA
526951,Stylam Industries Limited,STYLAMIND
526953,VENUS REMEDIES LTD.,VENUSREM
526965,GUJARAT CRAFT INDUSTRIES LTD.,GUJCRAFT
526967,HEERA ISPAT LTD.,HEERAISP
526971,DHOOT INDUSTRIAL FINANCE LTD.,DHOOTIN
526981,Shri Bajrang Alliance Ltd,SHBAJRG
526983,ASHOKA REFINERIES LTD.,ASHOKRE
526987,URJA GLOBAL LTD.,URJA
527001,ASHAPURA MINECHEM LTD.,ASHAPURMIN
527005,SHREE PACETRONIX LTD.,SHREEPAC
530001,GUJARAT ALKALIES & CHEMICALS LTD.,GUJALKALI
530005,INDIA CEMENTS LTD.,INDIACEM
530007,JK TYRE & INDUSTRIES LTD.,JKTYRE
530011,MANGALORE CHEMICALS & FERTILIZERS LTD.,MANGCHEFER
530017,STANDARD INDUSTRIES LTD.,SIL
530019,Jubilant Pharmova Ltd,JUBLPHARMA
530023,The Investment Trust Of India Ltd,THEINVEST
530025,SAMYAK INTERNATIONAL LTD.,SAMYAKINT
530027,AADI INDUSTRIES LTD.,AADIIND
530037,SREE JAYALAKSHMI AUTOSPIN LTD.,SREEJAYA
530043,ACKNIT INDUSTRIES LTD.,ACKNIT
530045,TITAN SECURITIES LTD.,TITANSEC
530053,Real Eco-Energy Ltd,REALECO
530055,HARMONY CAPITAL SERVICES LTD.,HRMNYCP
530057,Vivanza Biosciences Ltd,VIVANZA
530065,Lords Ishwar Hotels Limited,LORDSHOTL
530067,CSL Finance Ltd,CSLFINANCE
530073,SANGHVI MOVERS LTD.,SANGHVIMOV
530075,SELAN EXPLORATION TECHNOLOGY LTD.,SELAN
530077,FRESHTROP FRUITS LTD.,PURETROP
530079,FAZE THREE LTD.,FAZE3Q
530093,ACE Edutrend Ltd,ACEEDU
530095,Pradhin Ltd,PRADHIN
530109,Anupam Finserv Ltd,ANUPAM
530111,RAJ PACKAGING INDUSTRIES LTD.,RAJPACK
530117,Privi Speciality Chemicals Ltd,PRIVISCL
530119,NATRAJ PROTEINS LTD.,NATRAJPR
530125,SAMRAT PHARMACHEM LTD.,SAMRATPH
530127,NPR FINANCE LTD.,NPRFIN
530129,NILE LTD.,NILE
530131,UDAIPUR CEMENT WORKS LTD.,UDAICEMENT
530133,AMCO INDIA LTD.,AMCOIND
530135,Optiemus Infracom Ltd,OPTIEMUS
530139,KREON FINNANCIAL SERVICES LTD.,KREONFIN
530141,GYAN DEVELOPERS & BUILDERS LTD.,GYANDEV
530145,KISAN MOULDINGS LTD.,KISAN
530151,VIJAY TEXTILES LTD.,VIJAYTX
530161,GARODIA CHEMICALS LTD.,GARODCH
530163,KERALA AYURVEDA LTD.,KERALAYUR
530167,MOONGIPA CAPITAL FINANCE LTD.,MONGIPA
530169,MOHIT PAPER MILLS LTD.,MOHITPPR
530171,DAULAT SECURITIES LTD.,DAULAT
530173,OSCAR GLOBAL LTD.,OSCARGLO
530175,ODYSSEY TECHNOLOGIES LTD.,ODYSSEY
530177,SPS INTERNATIONAL LTD.,VKGLOBAL
530179,RSC INTERNATIONAL LTD.,RSCINT
530185,SURAT TEXTILE MILLS LTD.,SURATRAML
530187,ATHARV ENTERPRISES LTD.,ATHARVENT
530197,Fundviser Capital (India) Ltd,FUNDVISER
530199,THEMIS MEDICARE LTD.,THEMISMED
530201,Kallam Textiles Ltd,KALLAM
530207,BRAWN BIOTECH LTD.,BRAWN
530213,FORTUNE INTERNATIONAL LTD.,FORINTL
530215,Kings Infra Ventures Limited,KINGSINFR
530231,SUBHASH SILK MILLS LTD.,SUBSM
530233,AURO LABORATORIES LTD.,AUROLAB
530235,KJMC FINANCIAL SERVICES LTD.,KJMCFIN
530239,SUVEN LIFE SCIENCES LTD.,SUVEN
530245,ARYAMAN FINANCIAL SERVICES LTD.,ARYAMAN
530249,BRIDGE SECURITIES LTD.,BRIDGESE
530251,RISA INTERNATIONAL LTD.,RISAINTL
530253,RAJASTHAN TUBE MANUFACTURING CO.LTD.,RAJTUBE
530255,KAY POWER AND PAPER LTD.,KAYPOWR
530259,INTER STATE OIL CARRIER LTD.,INTSTOIL
530263,GLOBAL CAPITAL MARKETS LTD.,GLOBALCA
530265,SAINIK FINANCE & INDUSTRIES LTD.,SAINIK
530267,SABOO BROTHERS LTD.,ARIGATO
530271,RICH UNIVERSE NETWORK LTD.,RICHUNV
530281,QUANTUM DIGITAL VISION (INDIA) LTD.,QUANTDIA
530289,SP CAPITAL FINANCING LTD.,SPCAPIT
530291,Paos Industries Ltd,PAOS
530299,KOTHARI PRODUCTS LTD.,KOTHARIPRO
530305,PICCADILY AGRO INDUSTRIES LTD.,PICCADIL
530307,CHAMAN LAL SETIA EXPORTS LTD.,CLSEL
530309,CHANDRA PRABHU INTERNATIONAL LTD.,CHANDRAP
530313,Kimia Biosciences Ltd,KIMIABL
530315,HINDUSTAN TIN WORKS LTD.,HINDTIN
530317,GODAVARI DRUGS LTD.,GODAVARI
530331,PREMCO GLOBAL LTD.,PREMCO
530341,MUKESH BABU FINANCIAL SERVICES LTD.,MUKESHB
530343,GENUS POWER INFRASTRUCTURES LTD.,GENUSPOWER
530355,Asian Energy Services Ltd,ASIANENE
530357,KBS INDIA LIMITED,KBSINDIA
530361,Prabhhans Industries Ltd,PRABHHANS
530363,UGAR SUGAR WORKS LTD.,UGARSUGAR
530365,ORIENT BELL LIMITED,ORIENTBELL
530367,NRB BEARINGS LTD.,NRBBEARING
530369,VAMSHI RUBBER LTD.,VAMSHIRU
530377,NILA INFRASTRUCTURES LTD.,NILAINFRA
530393,DB (INTERNATIONAL) STOCK BROKERS LTD.,DBSTOCKBRO
530401,VINYOFLEX LTD.,VINYOFL
530405,JINDAL CAPITAL LTD.,JINDCAP
530407,EPIC ENERGY LTD.,EPIC
530419,SUMEDHA FISCAL SERVICES LTD.,SUMEDHA
530421,KUWER INDUSTRIES LTD.,KUWERIN
530427,CHOKSI IMAGING LTD.,CHOKSI
530429,ASHISH POLYPLAST LTD.,ASHISHPO
530433,SHIVA GLOBAL AGRO INDUSTRIES LTD.,SHIVAAGRO
530439,SIDDHA VENTURES LTD.,SIDDHA
530443,KIRAN SYNTEX LTD.,KIRANSY-B
530445,Sumeru Industries Ltd.,SUMERUIND
530449,RUNGTA IRRIGATION LTD.,RUNGTAIR
530457,CINERAD COMMUNICATIONS LTD.,GTTDATA
530459,VALSON INDUSTRIES LTD.,VALSONQ
530461,SABOO SODIUM CHLORO LTD.,SABOOSOD
530469,GSL SECURITIES LTD.,GSLSEC
530475,Tinna Rubber and Infrastructure Limited,TINNARUBR
530477,VIKRAM THERMO (INDIA) LTD.,VIKRAMTH
530495,Stratmont Industries Ltd,STRATMONT
530499,A.K.CAPITAL SERVICES LTD.,AKCAPIT
530517,RELAXO FOOTWEARS LTD.,RELAXO
530521,VIRAT INDUSTRIES LTD.,VIRAT
530525,SHEETAL DIAMONDS LTD.,RRETAIL
530533,TERAI TEA CO.LTD.,TERAI
530537,MANRAJ HOUSING FINANCE LTD.,MANRAJH
530545,COSCO (INDIA) LTD.,COSCO
530547,KEN FINANCIAL SERVICES LTD.,KENFIN
530549,SHILPA MEDICARE LTD.,SHILPAMED
530555,PARAMOUNT COMMUNICATIONS LTD.,PARACABLES
530557,Ncl Research & Financial Services Ltd.,NCLRESE
530565,ARCHANA SOFTWARE LTD.,POPEES
530571,EXPLICIT FINANCE LTD.,EXPLICITFIN
530577,LADDERUP FINANCE LTD.,LADDERUP
530579,U. Y. Fincorp Ltd,UYFINCORP
530581,EKAM LEASING & FINANCE CO.LTD.,EKAMLEA
530585,SWASTIKA INVESTMART LTD.,SWASTIKA
530589,PRIMA PLASTICS LTD.,PRIMAPLA
530595,TELECANOR GLOBAL LTD.,TELECANOR
530601,JAGSONPAL FINANCE & LEASING LTD.,JAGSONFI
530611,STURDY INDUSTRIES LTD.,STURDY
530615,GARG FURNACE LTD.,GARGFUR
530617,SAMPRE NUTRITIONS LTD.,SAMPRE
530621,Akar Auto Industries Ltd,AAIL
530627,Vipul Organics Ltd,VIPULORG
530643,ECO RECYCLING LTD.,ECORECO
530655,Goodluck India Ltd,GOODLUCK
530663,Goyal Associates Ltd.,GOYALASS
530665,ZENITH HEALTH CARE LTD.,ZENITHHE
530669,Ace Engitech Ltd,ACEENGITEC
530675,YORK EXPORTS LTD.,YORKEXP
530677,SUPREME HOLDINGS & HOSPITALITY (INDIA) LTD.,SUPREME
530683,PITHAMPUR POLY PRODUCTS LTD.,PITHP
530689,Lykis Limited,LYKISLTD
530695,PRIME PROPERTY DEVELOPMENT CORPORATION LTD.,PRIMEPRO
530697,Zenlabs Ethica Ltd,ZENLABS
530699,Raj Rayon Industries Limited,RAJRILTD
530705,FLORA TEXTILES LTD.,ANIRIT
530709,GOWRA LEASING & FINANCE LTD.,GOWRALE
530711,JAGAN LAMPS LTD.,JAGANLAM
530713,AJEL LTD.,AJEL
530715,ALPS INDUSTRIES LTD.,ALPSINDUS
530733,Encode Packaging India Ltd,ENCODE
530735,SUPER BAKERS (INDIA) LTD.,SUPERBAK
530741,OVOBEL FOODS LTD.,OVOBELE
530747,INDO ASIAN FINANCE LTD.,CHALLANI
530755,CORAL NEWSPRINTS LTD.,CORNE
530759,STERLING TOOLS LTD.,STERTOOLS
530765,Agarwal Fortune India Ltd,AGARWAL
530779,DYNAMIC PORTFOLIO MANAGEMENT & SERVICES LTD.,DYNAMICP
530787,INLAND PRINTERS LTD.,INLANPR
530789,CEEJAY FINANCE LTD.,CEEJAY
530795,SUNCITY SYNTHETICS LTD.,SUNCITYSY
530797,SHREE GANESH ELASTOPLAST LTD.,SHGANEL
530799,ANNA INFRASTRUCTURES LTD.,ANNAINFRA
530803,Bhageria Industries Ltd,BHAGERIA
530805,Onesource Ideas Venture Ltd,OIVL
530809,BNR UDYOG LTD.,BNRUDY
530813,KRBL LTD.,KRBL
530821,SSPDL LTD.,SSPDL
530825,DAIKAFFIL CHEMICALS INDIA LTD.,DAIKAFFI
530829,CIL SECURITIES LTD.,CILSEC
530839,CLIO INFOTECH LTD.,CLIOINFO
530843,CUPID LTD.,CUPID
530845,SUNSHIELD CHEMICALS LTD.,SUNSHIEL
530853,HIPOLIN LTD.,HIPOLIN
530871,CHEMBOND CHEMICALS LTD.,CHEMBOND
530879,Capital India Finance Ltd,CIFL
530881,Arunjyoti Bio Ventures Ltd,ABVL
530883,SUPER CROP SAFE LTD.,SUCROSA
530897,N.G.INDUSTRIES LTD.,NGIND
530899,ASIA PACK LTD.,ASIAPAK
530907,SI CAPITAL & FINANCIAL SERVICES LTD.,SICAPIT
530909,ERP SOFT SYSTEMS LTD.,ERPSOFT
530919,REMSONS INDUSTRIES LTD.,REMSONSIND
530925,RAMSONS PROJECTS LTD.,RAMSONS
530931,STANPACKS (INDIA) LTD.,STANPACK
530943,SRI ADHIKARI BROTHERS TELEVISION NETWORK LTD.,SABTNL
530951,RAMINFO LIMITED,RAMINFO
530953,SUNIL AGRO FOODS LTD.,SUNILAGR
530959,DIANA TEA CO.LTD.,DIANATEA
530961,Vikas EcoTech Ltd,VIKASECO
530965,INDIAN OIL CORPORATION LTD.,IOC
530973,ALFA ICA (INDIA) LTD.,ALFAICA
530977,Shri Keshav Cements And Infra Ltd,SKCIL
530979,INDIA HOME LOAN LTD.,INDIAHOME
530985,JPT SECURITIES LTD.,JPTSEC
530991,ROOPA INDUSTRIES LTD.,ROOPAIND
530997,UNIQUE ORGANICS LTD.,UNIQUEO
530999,BALAJI AMINES LTD.,BALAMINES
531003,SWARNA SECURITIES LTD.,SWRNASE
531015,Venmax Drugs And Pharmaceuticals Ltd,VENMAX
531017,ARIHANT'S SECURITIES LTD.,ARISE
531025,VISAGAR FINANCIAL SERVICES LTD.,VISAGAR
531027,LIBORD SECURITIES LTD.,LIBORD
531029,BHARAT TEXTILES & PROOFING INDUSTRIES LTD.,BHATEXT
531035,Justride Enterprises Ltd,ERAAYA
531041,COMPETENT AUTOMOBILES CO.LTD.,COMPEAU
531043,DHANVANTRI JEEVAN REKHA LTD.,ZDHJERK
531049,NEELKANTH ROCKMINERALS LTD.,NEELKAN
531051,VINTAGE SECURITIES LTD.,VINTAGES
531067,CONTIL INDIA LTD.,CONTILI
531069,VIJAY SOLVEX LTD.,VIJSOLX
531080,SHRI KRISHNA DEVCON LTD.,SHRIKRISH
531082,Alankit Ltd,ALANKIT
531083,NIHAR INFO GLOBAL LTD.,NIHARINF
531091,UNITED CREDIT LTD.,UNITDCR
531092,OM Infra Ltd,OMINFRAL
531099,Rubra Medicaments Ltd.,CHECKPOINT
531109,ISHAN DYES & CHEMICALS LTD.,ISHANCH
531111,GOTHI PLASCON (INDIA) LTD.,GOTHIPL
531112,Balu Forge Industries Ltd,BALUFORGE
531119,CEENIK EXPORTS (INDIA) LTD.,CEENIK
531120,PATEL ENGINEERING LTD.,PATELENG
531126,VIRTUALSOFT SYSTEMS LTD.,KATIPATANG
531127,Mena Mani Industries Ltd,MENAMANI
531129,INANI MARBLES & INDUSTRIES LTD.,INANI
531137,GEMSTONE INVESTMENTS LTD.,GEMSI
531144,El Forge Ltd.,ELFORGE
531146,MEDICAMEN BIOTECH LTD.,MEDICAMEQ
531147,Alicon Castalloy Limited,ALICON
531153,DILIGENT INDUSTRIES LTD.,DILIGENT
531155,EPSOM PROPERTIES LTD.,EPSOMPRO
531156,ALFAVISION OVERSEAS (INDIA) LTD.,ALFAVIO
531157,ORGANIC COATINGS LTD.,ORGCOAT
531158,Catvision Limited,CATVISION
531161,ABM KNOWLEDGEWARE LTD.,ABMKNO
531162,EMAMI LTD.,EMAMILTD
531163,Kemistar Corporation Limited,KEMISTAR
531164,LASER DIAMONDS LTD.,LADIAMO
531169,SKP SECURITIES LTD.,SKPSEC
531173,SYSCHEM (INDIA) LTD.,SYSCHEM
531175,BLS INFOTECH LTD.,BLSINFOTE
531176,MEFCOM CAPITAL MARKETS LTD.,MEFCOMCAP
531178,Hemang Resources Ltd,HEMANG
531179,ARMAN FINANCIAL SERVICES LTD.,ARMANFIN
531190,Tavernier Resources Limi,TAVERNIER
531199,GLANCE FINANCE LTD.,GLANCE
531201,SHILCHAR TECHNOLOGIES LTD.,SHILCTECH
531205,Tine Agro Ltd,SPRIGHT
531207,RAYMED LABS LTD.,RAYLA
531209,NUCLEUS SOFTWARE EXPORTS LTD.,NUCLEUS
531210,COLINZ LABORATORIES LTD.,COLINZ
531212,NALIN LEASE FINANCE LTD.,NLFL
531213,MANAPPURAM FINANCE LTD.,MANAPPURAM
531215,RTS POWER CORPORATION LTD.,RTSPOWR
531216,COMFORT INTECH LTD.,COMFINTE
531219,SHYAMA INFOSYS LTD.,SHYAMACOMP
531221,MAYUR FLOORINGS LTD.,MAYURFL
531223,ANJANI SYNTHETICS LTD.,ANJANI
531225,Xtglobal Infotech Ltd,XTGLOBAL
531227,DECO-MICA LTD.,DECOMIC
531228,RANDER CORPORATION LTD.,RANDER
531233,RASI ELECTRODES LTD.,RASIELEC
531234,Scoobee Day Garments (India) Ltd,SCOOBEEDAY
531235,CITIPORT FINANCIAL SERVICES LTD.,CITIPOR
531237,DHRUVA CAPITAL SERVICES LTD.,DHRUVCA
531241,Linc Ltd,LINC
531246,PRIMA INDUSTRIES LTD.,PRIMAIN
531253,INDIA GELATINE & CHEMICALS LTD.,INDGELA
531254,Optimus Finance Ltd,OPTIFIN
531255,PARAGON FINANCE LTD.,PARAGONF
531257,PRATIKSHA CHEMICALS LTD.,PRATIKSH
531259,Esha Media Research Limited,ESHAMEDIA
531260,Refex Renewables & Infrastructure Ltd,REFEXRENEW
531265,Progrex Ventures Ltd,PROGREXV
531266,V.S.T.TILLERS TRACTORS LTD.,VSTTILLERS
531268,B2B SOFTWARE TECHNOLOGIES LTD.,B2BSOFT
531272,NIKKI GLOBAL FINANCE LTD.,NIKKIGL
531273,Radhe Developers (india) Ltd.,RADHEDE
531274,KINETIC TRUST LTD.,KINETRU
531278,Elixir Capital Ltd,ELIXIR
531279,TRISHAKTI ELECTRONICS & INDUSTRIES LTD.,TRISHAKT
531280,PANKAJ POLYMERS LTD.,PANKAJPO
531281,Marble City India Ltd,MARBLE
531283,CINDRELLA FINANCIAL SERVICES LTD.,CINDRELL
531287,NATIONAL PLASTIC TECHNOLOGIES LTD.,NATPLASTI
531288,LEAD FINANCIAL SERVICES LTD.,LEADFIN
531289,National Fittings Limited,NATFIT
531297,ARTEFACT PROJECTS LTD.,ARTEFACT
531300,AMIT INTERNATIONAL LTD.,AMITINT
531301,HIGH STREET FILATEX LTD.,HIGHSTREE
531304,NUTECH GLOBAL LTD.,NUTECGLOB
531306,DHP INDIA LTD.,DHPIND
531307,RRIL Ltd,RRIL
531310,AVAILABLE FINANCE LTD.,AVAILFC
531314,INTEGRA CAPITAL MANAGEMENT LTD.,INTCAPL
531319,MARUTI SECURITIES LTD.,MARUTISE
531322,Sri Havisha Hospitality And Infrastructure Ltd,HAVISHA
531323,Jayatma Industries Ltd,JAYIND
531324,ROSELABS FINANCE LTD.,ROSELABS
531327,CHARMS INDUSTRIES LTD.,CHARMS
531328,Kretto Syscon Ltd,KRETTOSYS
531334,Vikalp Securities Ltd.,VIKALPS
531335,ZYDUS WELLNESS LTD.,ZYDUSWELL
531337,WinPro Industries Ltd,WINPRO
531338,MILESTONE GLOBAL LTD.,MILESTONE
531340,BERVIN INVESTMENT & LEASING LTD.,BERVINL
531341,GUJARAT INVESTA LTD.,GUJINV
531344,CONTAINER CORPORATION OF INDIA LTD.,CONCOR
531346,EASTERN TREADS LTD.,EASTRED
531349,PANACEA BIOTEC LTD.,PANACEABIO
531352,PEETI SECURITIES LTD.,PEETISEC
531357,Mercury Ev-Tech Ltd,MERCURYEV
531358,CHOICE INTERNATIONAL LTD.,CHOICEIN
531359,SHRIRAM ASSET MANAGEMENT CO.LTD.,SRAMSET
531360,Golechha Global Finance Ltd.,GOLECHA
531364,Ekansh Concepts Ltd,EKANSH
531370,Sparc Electrex Ltd,SPAR
531373,THE BYKE HOSPITALITY LTD.,BYKE
531380,CENTENIAL SURGICAL SUTURE LTD.,CSURGSU
531381,ARIHANT FOUNDATIONS & HOUSING LTD.,ARIHANT
531387,HASTI FINANCE LTD.,HASTIFIN
531390,UPSURGE INVESTMENT & FINANCE LTD.,UPSURGE
531395,PADAM COTTON YARNS LTD.,PADAMCO
531396,WOMEN NETWORKS LTD.,WOMENNET
531397,POLYCON INTERNATIONAL LTD.,POLYCON
531398,SOURCE NATURAL FOODS & HERBAL SUPPL LTD.,SOURCENTRL
531400,ALMONDZ GLOBAL SECURITIES LTD.,ALMONDZ
531402,LWS KNITWEAR LTD.,LWSKNIT
531406,ANS Industries Ltd,ANSINDUS
531411,TUNI TEXTILE MILLS LTD.,TUNITEX
531412,Radix Industries (India) Limited,RADIXIND
531413,KIRAN PRINT-PACK LTD.,KIRANPR
531416,NARENDRA PROPERTIES LTD.,NARPROP
531417,MEGA CORPORATION LTD.,MEGACOR
531426,TAMIL NADU NEWSPRINT & PAPERS LTD.,TNPL
531431,SHAKTI PUMPS (INDIA) LTD.,SHAKTIPUMP
531432,SYSTEMATIX SECURITIES LTD.,SYTIXSE
531433,SUNGOLD CAPITAL LTD.,SUNGOLD
531436,Saffron Industries Limited,SAFFRON
531437,Prakash Woollen & Synthetic Mills Ltd,PWASML
531439,GOLDSTONE TECHNOLOGIES LTD.,GOLDTECH
531444,Vardhman Concrete Limited,VARDHMAN
531449,GRM OVERSEAS LTD.,GRMOVER
531453,MOHIT INDUSTRIES LTD.,MOHITIND
531454,POLYLINK POLYMERS (INDIA) LTD.,POLYLINK
531456,MINAXI TEXTILES LTD.,MINAXI
531460,CONTINENTAL CONTROLS LTD.,CONTICON
531465,NOUVEAU GLOBAL VENTURES LTD.,NOUVEAU
531471,DUKE OFFSHORE LTD.,DUKEOFS
531472,CYBELE INDUSTRIES LTD.,CYBELEIND
531489,CG-VAK SOFTWARE & EXPORTS LTD.,CGVAK
531494,Navkar Urbanstructure Ltd,NAVKARURB
531495,BLUE COAST HOTELS LTD.,BLUECOAST
531496,OMKAR OVERSEAS LTD.,OMKAR
531497,MADHUCON PROJECTS LTD.,MADHUCON
531499,SYBLY INDUSTRIES LTD.,SYBLY
531500,RAJESH EXPORTS LTD.,RAJESHEXPO
531502,ESAAR (INDIA) LTD.,ESARIND
531503,MARIS SPINNERS LTD.,MARIS
531505,INDERGIRI FINANCE LTD.,INDERGR
531506,SHUKRA BULLIONS LTD.,SKRABUL
531508,EVEREADY INDUSTRIES INDIA LTD.,EVEREADY
531509,STEP TWO CORPORATION LTD.,STEP2COR
531512,ORIENT TRADELINK LTD.,ORIENTTR
531518,Vikas Proppant & Granite Ltd,VIKASPROP
531525,ACE SOFTWARE EXPORTS LTD.,ACESOFT
531531,HATSUN AGRO PRODUCT LTD.,HATSUN
531533,Accedere Ltd,ACCEDERE
531537,Jyothi Infraventures Ltd.,JYOTHI
531539,RISHABH DIGHA STEEL & ALLIED PRODUCTS LTD.,RISHDIGA
531540,MARUTI INFRASTRUCTURE LTD.,MAINFRA
531541,Kobo Biotech Ltd,KOBO
531543,JINDAL WORLDWIDE LTD.,JINDWORLD
531548,SOMANY CERAMICS LTD.,SOMANYCERA
531550,JHAVERI CREDITS & CAPITAL LTD.,JHACC
531552,RAGHUNATH TOBACCO CO.LTD.,RAGHUTOB
531553,Disha Resources Ltd,DRL
531556,CORAL INDIA FINANCE & HOUSING LTD.,CORALFINAC
531568,ASHUTOSH PAPER MILLS LTD.,ASHUTPM
531569,SANJIVANI PARANTERAL LTD.,SANJIVIN
531574,VAS INFRASTRUCTURE LTD.,VASINFRA
531578,KMF BUILDERS & DEVELOPERS LTD.,KMFBLDR
531582,BERYL SECURITIES LTD.,BERYLSE
531583,RAP MEDIA LTD.,RAP
531585,DEVINE IMPEX LTD.,DEVINE
531591,BAMPSL SECURITIES LTD.,BAMPSL
531592,Genpharmasec Ltd,GENPHARMA
531594,INCON ENGINEERS LTD.,INCON
531595,Capri Global Capital Limited,CGCL
531599,FDC LTD.,FDC
531600,Gogia Capital Services Limited,GOGIACAPGL
531608,GORANI INDUSTRIES LTD.,GORANIN
531609,KG PETROCHEM LTD.,KGPETRO
531613,Meyer Apparel Ltd,MAL
